"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 03, 2001","131.02","137.95","137.95","130.06","-","-8.56%"
"Dec 29, 2000","143.29","142.38","143.55","142.36","-","1.75%"
"Dec 28, 2000","140.82","140.70","140.82","139.76","-","0.72%"
"Dec 27, 2000","139.82","140.86","140.86","139.32","-","-0.96%"
"Dec 26, 2000","141.17","140.17","141.27","139.83","-","0.33%"
"Dec 25, 2000","140.71","139.14","140.71","139.00","-","1.84%"
"Dec 22, 2000","138.17","135.06","138.17","134.45","-","4.62%"
"Dec 21, 2000","132.07","131.01","132.59","130.32","-","-2.39%"
"Dec 20, 2000","135.31","139.35","139.35","134.97","-","-4.21%"
"Dec 19, 2000","141.25","140.72","141.73","140.13","-","-1.09%"
"Dec 18, 2000","142.80","137.39","142.80","137.39","-","4.45%"
"Dec 15, 2000","136.71","139.72","141.61","136.71","-","-8.79%"
"Dec 14, 2000","149.89","158.26","158.26","149.89","-","-6.61%"
"Dec 13, 2000","160.50","160.42","161.39","158.31","-","0.51%"
"Dec 09, 2000","159.69","161.50","161.50","158.42","-","-2.05%"
"Dec 08, 2000","163.03","154.01","163.03","153.94","-","7.72%"
"Dec 07, 2000","151.34","156.41","159.65","151.34","-","-6.09%"
"Dec 06, 2000","161.16","163.02","163.02","158.64","-","3.91%"
"Dec 05, 2000","155.10","145.84","155.10","145.84","-","9.55%"
"Dec 04, 2000","141.58","142.41","143.48","140.01","-","-0.09%"
"Dec 01, 2000","141.71","146.98","146.98","137.56","-","-1.19%"
"Nov 30, 2000","143.42","156.04","156.04","143.42","-","-10.89%"
"Nov 29, 2000","160.95","162.54","162.54","160.33","-","-2.55%"
"Nov 28, 2000","165.16","169.87","169.87","164.84","-","-3.86%"
"Nov 27, 2000","171.80","169.55","172.50","169.55","-","2.65%"
"Nov 24, 2000","167.36","166.28","167.79","166.15","-","0.87%"
"Nov 23, 2000","165.92","164.89","167.09","163.74","-","-0.19%"
"Nov 22, 2000","166.24","169.68","169.68","162.55","-","-3.44%"
"Nov 21, 2000","172.16","173.65","174.34","172.16","-","-0.66%"
"Nov 20, 2000","173.31","178.15","178.15","173.31","-","-3.03%"
"Nov 17, 2000","178.73","178.32","180.14","178.32","-","0.32%"
"Nov 16, 2000","178.16","177.14","179.03","177.14","-","0.25%"
"Nov 15, 2000","177.72","179.07","179.58","177.72","-","-0.91%"
"Nov 14, 2000","179.35","177.33","179.35","177.33","-","2.64%"
"Nov 13, 2000","174.74","175.98","175.98","174.71","-","-2.05%"
"Nov 10, 2000","178.40","178.55","182.00","178.40","-","0.04%"
"Nov 09, 2000","178.33","183.26","183.42","178.33","-","-3.37%"
"Nov 08, 2000","184.54","184.76","185.04","182.08","-","-2.38%"
"Nov 04, 2000","189.04","188.62","189.04","188.39","-","-0.26%"
"Nov 03, 2000","189.54","192.18","192.36","189.54","-","-1.67%"
"Nov 02, 2000","192.75","194.07","194.07","190.56","-","-0.69%"
"Nov 01, 2000","194.09","192.52","195.60","192.52","-","2.69%"
"Oct 31, 2000","189.00","187.82","189.92","187.71","-","0.54%"
"Oct 30, 2000","187.98","191.68","191.68","187.98","-","-1.45%"
"Oct 27, 2000","190.75","189.93","190.75","189.18","-","1.00%"
"Oct 26, 2000","188.86","188.04","188.86","188.01","-","-1.18%"
"Oct 25, 2000","191.11","194.23","194.23","190.46","-","-2.75%"
"Oct 24, 2000","196.52","194.62","197.20","194.62","-","-0.17%"
"Oct 23, 2000","196.85","200.33","200.33","196.22","-","-1.02%"
"Oct 20, 2000","198.88","198.86","199.63","197.62","-","2.87%"
"Oct 19, 2000","193.33","189.24","193.33","189.24","-","5.08%"
"Oct 18, 2000","183.98","192.20","192.61","183.98","-","-6.18%"
"Oct 17, 2000","196.10","193.19","196.10","191.56","-","0.63%"
"Oct 16, 2000","194.88","190.01","195.26","189.64","-","5.78%"
"Oct 13, 2000","184.24","182.57","184.46","182.53","-","-1.65%"
"Oct 12, 2000","187.33","186.14","188.17","183.55","-","0.06%"
"Oct 11, 2000","187.22","190.28","190.43","185.88","-","-2.99%"
"Oct 10, 2000","192.99","194.72","195.95","192.26","-","-0.32%"
"Oct 09, 2000","193.61","194.26","194.26","192.58","-","-1.82%"
"Oct 06, 2000","197.20","194.59","197.45","194.59","-","-0.39%"
"Oct 05, 2000","197.97","205.39","205.71","197.97","-","-3.19%"
"Oct 04, 2000","204.50","211.12","212.50","204.00","-","-3.95%"
"Oct 03, 2000","212.91","208.77","212.91","208.77","-","4.45%"
"Oct 02, 2000","203.83","198.46","203.83","198.46","-","2.39%"
"Sep 29, 2000","199.08","199.83","199.98","198.17","-","0.85%"
"Sep 28, 2000","197.40","198.94","198.94","196.98","-","-1.24%"
"Sep 27, 2000","199.88","193.26","199.89","193.26","-","3.57%"
"Sep 26, 2000","192.99","194.67","194.98","192.82","-","-0.61%"
"Sep 25, 2000","194.18","189.69","194.18","189.09","-","7.89%"
"Sep 22, 2000","179.98","187.60","188.36","179.98","-","-7.40%"
"Sep 21, 2000","194.37","194.56","195.12","191.37","-","0.61%"
"Sep 20, 2000","193.19","200.32","200.32","193.19","-","-3.50%"
"Sep 19, 2000","200.19","192.27","200.19","192.27","-","0.80%"
"Sep 18, 2000","198.61","204.01","204.01","198.61","-","-5.67%"
"Sep 15, 2000","210.54","212.19","213.43","210.54","-","-2.34%"
"Sep 14, 2000","215.59","210.47","215.59","207.94","-","1.18%"
"Sep 13, 2000","213.07","218.43","218.47","213.07","-","-3.46%"
"Sep 12, 2000","220.71","222.30","222.30","218.94","-","0.12%"
"Sep 11, 2000","220.44","222.50","222.50","216.18","-","-3.15%"
"Sep 08, 2000","227.62","230.92","230.92","226.84","-","-2.30%"
"Sep 07, 2000","232.97","236.31","236.42","232.97","-","-2.05%"
"Sep 06, 2000","237.85","237.56","239.20","237.56","-","0.03%"
"Sep 05, 2000","237.77","238.71","240.44","237.77","-","0.44%"
"Sep 04, 2000","236.74","237.08","237.08","233.25","-","-0.17%"
"Sep 01, 2000","237.15","240.60","240.60","237.13","-","-1.18%"
"Aug 31, 2000","239.99","240.88","241.57","239.26","-","-0.01%"
"Aug 30, 2000","240.01","244.03","244.55","240.01","-","-2.23%"
"Aug 29, 2000","245.49","241.90","245.99","241.90","-","2.57%"
"Aug 28, 2000","239.33","239.21","240.46","239.03","-","-0.55%"
"Aug 25, 2000","240.66","240.71","242.86","240.37","-","1.09%"
"Aug 24, 2000","238.06","230.61","238.06","230.61","-","4.43%"
"Aug 23, 2000","227.97","228.84","229.28","227.62","-","0.12%"
"Aug 22, 2000","227.69","223.32","227.69","223.32","-","2.29%"
"Aug 21, 2000","222.59","222.21","222.59","221.36","-","-0.55%"
"Aug 18, 2000","223.81","227.12","227.12","223.81","-","-0.34%"
"Aug 17, 2000","224.57","227.30","227.30","224.15","-","-1.71%"
"Aug 16, 2000","228.47","231.63","231.63","228.47","-","-1.54%"
"Aug 15, 2000","232.05","229.74","232.05","227.58","-","1.38%"
"Aug 14, 2000","228.89","224.95","229.09","224.95","-","2.69%"
"Aug 11, 2000","222.89","218.91","223.64","218.91","-","3.07%"
"Aug 10, 2000","216.26","216.00","217.32","214.99","-","-0.52%"
"Aug 09, 2000","217.38","211.23","217.38","211.23","-","2.06%"
"Aug 08, 2000","212.99","209.88","212.99","207.92","-","0.52%"
"Aug 07, 2000","211.89","215.52","215.52","211.68","-","0.59%"
"Aug 04, 2000","210.64","206.30","210.64","206.30","-","3.77%"
"Aug 03, 2000","202.99","207.63","207.63","202.81","-","0.15%"
"Aug 02, 2000","202.69","202.04","205.00","201.59","-","1.19%"
"Aug 01, 2000","200.30","198.85","200.37","198.85","-","3.20%"
"Jul 31, 2000","194.09","191.04","194.09","191.04","-","1.46%"
"Jul 28, 2000","191.30","188.72","191.30","188.72","-","1.96%"
"Jul 27, 2000","187.63","185.79","187.63","184.80","-","0.09%"
"Jul 26, 2000","187.47","188.40","188.40","185.99","-","-0.42%"
"Jul 25, 2000","188.26","188.59","188.59","187.82","-","-0.72%"
"Jul 24, 2000","189.63","188.49","189.63","188.20","-","0.06%"
"Jul 21, 2000","189.52","190.18","191.61","189.52","-","0.10%"
"Jul 20, 2000","189.34","187.40","189.79","187.40","-","0.91%"
"Jul 19, 2000","187.63","189.10","189.64","187.48","-","-0.02%"
"Jul 18, 2000","187.67","188.66","189.39","187.67","-","-0.85%"
"Jul 17, 2000","189.28","189.49","192.31","189.28","-","0.51%"
"Jul 14, 2000","188.32","184.82","188.57","184.17","-","0.33%"
"Jul 13, 2000","187.70","189.02","189.02","186.48","-","1.18%"
"Jul 12, 2000","185.52","183.10","185.52","180.84","-","2.79%"
"Jul 11, 2000","180.48","183.12","183.12","177.75","-","-2.47%"
"Jul 10, 2000","185.06","185.18","187.76","185.06","-","0.05%"
"Jul 07, 2000","184.96","185.34","186.49","184.96","-","1.26%"
"Jul 06, 2000","182.66","176.19","182.66","176.19","-","3.80%"
"Jul 05, 2000","175.98","179.52","179.52","175.98","-","-1.50%"
"Jul 04, 2000","178.66","179.74","181.74","178.66","-","1.29%"
"Jul 03, 2000","176.38","172.89","176.38","171.65","-","2.91%"
"Jun 30, 2000","171.40","166.28","171.51","166.28","-","5.14%"
"Jun 29, 2000","163.02","168.82","168.82","162.69","-","-4.20%"
"Jun 28, 2000","170.17","168.50","173.37","168.50","-","-1.45%"
"Jun 27, 2000","172.68","179.79","179.79","172.68","-","-4.11%"
"Jun 26, 2000","180.08","181.28","181.28","179.53","-","-1.52%"
"Jun 23, 2000","182.86","178.78","182.89","178.78","-","1.08%"
"Jun 22, 2000","180.90","179.09","180.90","178.11","-","0.89%"
"Jun 21, 2000","179.30","179.88","179.88","177.05","-","-2.62%"
"Jun 20, 2000","184.13","192.20","192.20","184.13","-","-3.38%"
"Jun 19, 2000","190.58","193.45","196.18","190.58","-","-2.08%"
"Jun 16, 2000","194.63","193.82","196.52","193.82","-","0.76%"
"Jun 15, 2000","193.17","192.43","194.87","192.43","-","1.00%"
"Jun 14, 2000","191.25","190.90","192.11","188.25","-","-2.08%"
"Jun 13, 2000","195.31","197.89","197.95","195.31","-","-2.45%"
"Jun 09, 2000","200.21","199.61","201.08","197.71","-","0.29%"
"Jun 08, 2000","199.64","198.81","200.78","198.63","-","2.95%"
"Jun 07, 2000","193.92","191.23","193.92","188.15","-","-0.45%"
"Jun 06, 2000","194.80","199.11","201.97","194.80","-","-3.06%"
"Jun 05, 2000","200.95","208.32","208.32","200.95","-","-0.64%"
"Jun 02, 2000","202.25","194.62","202.25","193.59","-","3.85%"
"Jun 01, 2000","194.75","192.41","194.96","192.41","-","2.39%"
"May 31, 2000","190.21","191.63","191.63","188.95","-","0.86%"
"May 30, 2000","188.58","184.21","189.20","184.21","-","2.43%"
"May 29, 2000","184.11","188.82","190.41","183.70","-","-0.77%"
"May 26, 2000","185.53","177.14","187.65","177.14","-","4.47%"
"May 25, 2000","177.59","174.60","178.27","174.60","-","6.31%"
"May 24, 2000","167.05","159.56","167.05","156.56","-","-2.78%"
"May 23, 2000","171.82","181.74","182.39","171.27","-","-7.01%"
"May 22, 2000","184.78","185.22","187.97","184.78","-","-3.00%"
"May 19, 2000","190.50","201.55","201.55","188.25","-","-6.90%"
"May 18, 2000","204.62","203.38","207.21","203.38","-","-2.47%"
"May 17, 2000","209.80","217.85","217.85","209.80","-","-4.64%"
"May 16, 2000","220.01","216.62","220.96","216.62","-","2.20%"
"May 15, 2000","215.27","216.63","216.90","213.82","-","-1.94%"
"May 12, 2000","219.52","221.68","221.68","218.02","-","-1.53%"
"May 11, 2000","222.93","222.22","223.31","221.07","-","-1.86%"
"May 10, 2000","227.15","230.29","230.43","227.15","-","-0.79%"
"May 06, 2000","228.97","227.60","229.35","227.60","-","1.59%"
"May 05, 2000","225.38","226.45","227.48","225.22","-","0.00%"
"May 04, 2000","225.38","225.75","226.69","225.38","-","-0.91%"
"May 03, 2000","227.46","228.73","228.92","227.46","-","0.26%"
"Apr 28, 2000","226.87","225.12","226.87","223.82","-","4.07%"
"Apr 27, 2000","218.00","223.70","224.78","218.00","-","-1.43%"
"Apr 26, 2000","221.17","218.34","222.58","218.34","-","3.81%"
"Apr 25, 2000","213.05","211.16","213.05","211.16","-","3.33%"
"Apr 24, 2000","206.19","210.01","210.01","206.19","-","-3.33%"
"Apr 21, 2000","213.29","212.60","213.29","211.85","-","2.18%"
"Apr 20, 2000","208.73","205.30","208.73","205.30","-","2.00%"
"Apr 19, 2000","204.63","209.09","209.09","203.62","-","0.83%"
"Apr 18, 2000","202.95","210.14","210.14","202.25","-","-0.21%"
"Apr 17, 2000","203.38","204.75","205.99","203.38","-","-7.84%"
"Apr 14, 2000","220.67","221.88","226.47","220.67","-","-0.62%"
"Apr 13, 2000","222.04","222.21","223.22","221.96","-","-1.28%"
"Apr 12, 2000","224.92","224.13","225.51","224.07","-","1.17%"
"Apr 11, 2000","222.32","223.52","225.30","222.32","-","-2.98%"
"Apr 10, 2000","229.14","222.01","229.14","222.01","-","3.56%"
"Apr 07, 2000","221.26","219.15","221.26","218.31","-","-0.53%"
"Apr 06, 2000","222.43","218.97","222.50","218.88","-","3.65%"
"Apr 05, 2000","214.59","223.10","223.10","212.94","-","-5.95%"
"Apr 04, 2000","228.17","225.62","229.36","225.62","-","0.86%"
"Apr 03, 2000","226.22","232.48","232.48","225.93","-","-2.44%"
"Mar 31, 2000","231.88","220.94","231.88","220.94","-","3.55%"
"Mar 30, 2000","223.92","230.36","230.36","223.27","-","-3.67%"
"Mar 29, 2000","232.45","227.70","232.45","227.70","-","1.12%"
"Mar 28, 2000","229.88","233.21","235.99","229.88","-","-4.16%"
"Mar 27, 2000","239.86","246.05","255.89","239.86","-","-1.66%"
"Mar 24, 2000","243.92","239.50","243.92","238.23","-","5.30%"
"Mar 23, 2000","231.65","232.38","237.24","231.65","-","4.16%"
"Mar 22, 2000","222.40","215.42","222.55","215.42","-","4.62%"
"Mar 21, 2000","212.57","212.82","214.16","212.57","-","-1.52%"
"Mar 20, 2000","215.85","217.72","218.02","215.25","-","-1.38%"
"Mar 17, 2000","218.88","226.23","226.23","218.88","-","-1.62%"
"Mar 16, 2000","222.48","223.96","223.96","221.08","-","0.04%"
"Mar 15, 2000","222.40","221.74","223.41","218.64","-","-0.30%"
"Mar 14, 2000","223.07","218.51","223.07","218.51","-","6.39%"
"Mar 13, 2000","209.67","219.38","223.36","209.67","-","-6.74%"
"Mar 10, 2000","224.82","214.21","224.82","213.65","-","6.42%"
"Mar 09, 2000","211.25","208.07","213.70","208.07","-","7.05%"
"Mar 07, 2000","197.33","187.95","197.33","187.95","-","3.38%"
"Mar 06, 2000","190.87","191.97","193.63","190.87","-","0.49%"
"Mar 03, 2000","189.93","184.81","189.93","184.81","-","2.78%"
"Mar 02, 2000","184.80","183.15","184.96","180.28","-","2.40%"
"Mar 01, 2000","180.47","175.35","180.47","175.35","-","5.58%"
"Feb 29, 2000","170.93","167.58","170.93","167.08","-","4.02%"
"Feb 28, 2000","164.32","172.13","172.24","164.32","-","-5.68%"
"Feb 25, 2000","174.21","179.69","179.69","174.06","-","-4.74%"
"Feb 24, 2000","182.88","182.40","185.52","182.40","-","0.97%"
"Feb 23, 2000","181.13","179.02","182.23","179.02","-","1.55%"
"Feb 22, 2000","178.37","178.16","179.18","178.16","-","0.99%"
"Feb 21, 2000","176.63","175.17","177.08","175.17","-","-1.77%"
"Feb 18, 2000","179.82","180.59","181.59","179.82","-","-1.34%"
"Feb 17, 2000","182.26","179.38","182.26","178.31","-","1.11%"
"Feb 16, 2000","180.26","180.49","182.05","180.22","-","0.60%"
"Feb 15, 2000","179.18","184.55","184.55","179.18","-","-4.33%"
"Feb 14, 2000","187.29","194.14","194.14","187.29","-","-0.17%"
"Feb 11, 2000","187.61","190.64","190.64","187.13","-","-0.91%"
"Feb 10, 2000","189.33","191.09","191.54","188.92","-","-2.02%"
"Feb 09, 2000","193.24","194.08","196.64","193.24","-","3.75%"
"Feb 08, 2000","186.25","178.93","186.25","178.93","-","4.56%"
"Feb 07, 2000","178.13","180.93","180.93","178.13","-","-0.15%"
"Feb 04, 2000","178.39","175.68","178.77","175.68","-","2.98%"
"Feb 03, 2000","173.23","169.69","174.87","169.69","-","2.55%"
"Feb 02, 2000","168.92","171.74","173.71","168.92","-","-1.38%"
"Feb 01, 2000","171.29","174.03","176.98","171.29","-","-0.59%"
"Jan 31, 2000","172.31","176.53","176.72","172.31","-","-5.24%"
"Jan 28, 2000","181.84","189.25","189.25","181.84","-","-3.52%"
"Jan 27, 2000","188.47","185.20","188.47","185.14","-","3.38%"
"Jan 26, 2000","182.30","179.60","182.51","179.16","-","-0.79%"
"Jan 25, 2000","183.76","188.16","188.16","181.68","-","-5.53%"
"Jan 24, 2000","194.51","199.12","199.12","194.51","-","-3.77%"
"Jan 21, 2000","202.14","197.03","202.94","197.03","-","5.19%"
"Jan 20, 2000","192.16","187.18","192.16","187.18","-","4.65%"
"Jan 19, 2000","183.63","188.90","188.90","183.47","-","-5.63%"
"Jan 18, 2000","194.58","194.52","199.76","194.52","-","-1.68%"
"Jan 17, 2000","197.91","203.17","203.17","197.91","-","-2.37%"
"Jan 14, 2000","202.71","200.32","204.62","199.81","-","3.50%"
"Jan 13, 2000","195.86","187.82","195.87","187.82","-","3.52%"
"Jan 12, 2000","189.20","176.73","189.20","175.80","-","3.77%"
"Jan 11, 2000","182.33","186.78","186.78","180.46","-","-5.16%"
"Jan 10, 2000","192.25","194.87","194.87","187.88","-","3.63%"
"Jan 06, 2000","185.52","180.28","186.75","180.28","-","3.64%"
"Jan 05, 2000","179.01","168.56","179.52","167.03","-","2.14%"
"Dec 31, 1999","175.26","150.25","175.26","150.25","-","16.83%"
"Dec 30, 1999","150.01","145.78","150.01","145.78","-","1.85%"
"Dec 29, 1999","147.28","151.23","151.69","147.28","-","-2.93%"
"Dec 28, 1999","151.73","156.76","156.76","151.73","-","-3.12%"
"Dec 27, 1999","156.61","153.11","156.61","152.35","-","3.91%"
"Dec 24, 1999","150.71","146.27","150.78","146.27","-","2.32%"
"Dec 23, 1999","147.29","143.20","147.29","143.20","-","0.84%"
"Dec 22, 1999","146.06","152.25","152.52","146.06","-","2.38%"
"Dec 21, 1999","142.67","135.66","146.43","135.66","-","7.94%"
"Dec 20, 1999","132.17","127.76","132.26","127.76","-","9.95%"
"Dec 17, 1999","120.21","119.22","120.98","119.22","-","1.48%"
"Dec 16, 1999","118.46","122.05","122.05","118.41","-","0.36%"
"Dec 15, 1999","118.03","114.16","118.03","114.16","-","8.25%"
"Dec 14, 1999","109.03","105.98","109.03","105.98","-","1.36%"
"Dec 10, 1999","107.57","107.17","108.14","106.91","-","-2.53%"
"Dec 09, 1999","110.36","110.94","110.94","109.33","-","-0.08%"
"Dec 08, 1999","110.45","110.04","110.45","107.69","-","-2.38%"
"Dec 07, 1999","113.14","117.30","117.30","112.92","-","-4.24%"
"Dec 06, 1999","118.15","118.76","118.84","117.86","-","-0.02%"
"Dec 03, 1999","118.17","116.30","118.17","116.30","-","2.98%"
"Dec 02, 1999","114.75","114.57","115.55","114.41","-","1.18%"
"Dec 01, 1999","113.41","112.62","113.41","112.05","-","0.93%"
"Nov 30, 1999","112.36","114.72","114.72","112.36","-","-3.67%"
"Nov 29, 1999","116.64","118.06","118.79","116.64","-","-2.60%"
"Nov 26, 1999","119.75","121.70","121.70","119.74","-","-0.26%"
"Nov 25, 1999","120.06","119.70","120.06","117.79","-","0.47%"
"Nov 24, 1999","119.50","122.76","122.76","119.50","-","-4.33%"
"Nov 23, 1999","124.91","123.31","124.99","123.31","-","3.30%"
"Nov 22, 1999","120.92","121.33","121.74","120.77","-","2.25%"
"Nov 19, 1999","118.26","115.64","118.77","115.64","-","3.83%"
"Nov 18, 1999","113.90","115.02","115.02","113.44","-","-1.88%"
"Nov 17, 1999","116.08","116.39","117.71","116.08","-","0.66%"
"Nov 16, 1999","115.32","113.55","115.32","113.26","-","2.17%"
"Nov 15, 1999","112.87","112.92","114.70","112.80","-","1.17%"
"Nov 12, 1999","111.56","111.68","112.45","110.82","-","-1.30%"
"Nov 11, 1999","113.03","115.38","115.86","112.51","-","1.85%"
"Nov 10, 1999","110.98","108.45","111.07","108.45","-","4.69%"
"Nov 09, 1999","106.01","102.16","106.22","102.16","-","6.19%"
"Nov 05, 1999","99.83","98.15","99.83","97.76","-","3.47%"
"Nov 04, 1999","96.48","95.33","96.48","94.93","-","1.03%"
"Nov 03, 1999","95.50","96.94","96.94","95.50","-","-2.36%"
"Nov 02, 1999","97.81","97.23","97.81","97.11","-","0.58%"
"Nov 01, 1999","97.25","97.82","97.89","97.25","-","-0.56%"
"Oct 29, 1999","97.80","97.86","98.11","97.59","-","0.17%"
"Oct 28, 1999","97.63","97.09","97.63","96.77","-","0.63%"
"Oct 27, 1999","97.02","96.35","97.08","96.17","-","-0.93%"
"Oct 26, 1999","97.93","97.24","98.42","97.24","-","0.84%"
"Oct 25, 1999","97.11","99.68","99.68","97.04","-","-1.11%"
"Oct 22, 1999","98.20","96.83","98.20","96.83","-","2.45%"
"Oct 21, 1999","95.85","98.96","98.96","95.85","-","-2.58%"
"Oct 20, 1999","98.39","96.11","98.39","96.11","-","2.00%"
"Oct 19, 1999","96.46","95.85","96.46","94.71","-","2.41%"
"Oct 18, 1999","94.19","94.47","94.76","92.97","-","-0.96%"
"Oct 15, 1999","95.10","99.22","99.22","94.99","-","-5.19%"
"Oct 14, 1999","100.31","97.14","100.54","97.14","-","4.46%"
"Oct 13, 1999","96.03","94.17","96.09","94.17","-","-0.23%"
"Oct 12, 1999","96.25","99.65","99.65","96.25","-","-0.97%"
"Oct 11, 1999","97.19","94.58","97.19","94.58","-","4.16%"
"Oct 08, 1999","93.31","91.16","93.84","91.16","-","4.44%"
"Oct 07, 1999","89.34","88.24","89.34","87.85","-","1.34%"
"Oct 06, 1999","88.16","88.75","88.75","88.16","-","-0.29%"
"Oct 05, 1999","88.42","87.66","88.42","87.23","-","2.04%"
"Oct 04, 1999","86.65","84.78","86.65","84.78","-","2.54%"
"Oct 01, 1999","84.50","83.59","85.10","83.59","-","1.66%"
"Sep 30, 1999","83.12","84.51","84.51","81.71","-","-2.38%"
"Sep 29, 1999","85.15","85.56","86.07","85.15","-","-1.57%"
"Sep 28, 1999","86.51","88.47","88.47","86.51","-","-1.32%"
"Sep 27, 1999","87.67","84.22","87.67","84.22","-","4.12%"
"Sep 24, 1999","84.20","83.14","84.42","83.14","-","-0.87%"
"Sep 23, 1999","84.94","81.33","84.94","81.33","-","5.99%"
"Sep 22, 1999","80.14","74.10","80.14","74.10","-","5.24%"
"Sep 21, 1999","76.15","79.23","79.23","76.15","-","-5.45%"
"Sep 20, 1999","80.54","85.70","85.70","80.54","-","-4.78%"
"Sep 17, 1999","84.58","82.43","84.58","81.73","-","-3.37%"
"Sep 16, 1999","87.53","90.08","91.24","87.53","-","-5.65%"
"Sep 15, 1999","92.77","94.68","95.22","90.37","-","-2.77%"
"Sep 14, 1999","95.41","98.70","98.94","95.41","-","-1.77%"
"Sep 13, 1999","97.13","103.64","103.64","97.13","-","-6.46%"
"Sep 10, 1999","103.84","104.39","104.83","103.08","-","2.64%"
"Sep 09, 1999","101.17","98.84","101.17","98.44","-","-0.47%"
"Sep 08, 1999","101.65","104.01","104.01","101.62","-","-2.90%"
"Sep 07, 1999","104.69","105.38","105.62","104.69","-","-0.21%"
"Sep 06, 1999","104.91","104.16","104.91","104.15","-","0.75%"
"Sep 03, 1999","104.13","101.80","104.13","101.80","-","2.49%"
"Sep 02, 1999","101.60","104.72","104.84","101.60","-","-1.31%"
"Sep 01, 1999","102.95","102.57","103.73","102.57","-","0.44%"
"Aug 31, 1999","102.50","101.78","102.50","100.82","-","-1.25%"
"Aug 30, 1999","103.80","106.24","106.61","103.48","-","-3.65%"
"Aug 27, 1999","107.73","108.34","109.31","107.73","-","-3.05%"
"Aug 26, 1999","111.12","113.91","113.91","110.68","-","-3.74%"
"Aug 25, 1999","115.44","115.86","116.30","115.44","-","-0.27%"
"Aug 24, 1999","115.75","117.77","117.77","115.38","-","-0.94%"
"Aug 23, 1999","116.85","113.11","116.85","113.11","-","7.11%"
"Aug 20, 1999","109.09","106.54","109.09","106.53","-","3.08%"
"Aug 19, 1999","105.83","105.64","106.66","105.64","-","0.92%"
"Aug 18, 1999","104.87","104.51","105.54","104.34","-","0.27%"
"Aug 17, 1999","104.59","104.56","104.59","103.69","-","0.61%"
"Aug 16, 1999","103.96","103.04","104.31","102.67","-","0.82%"
"Aug 13, 1999","103.11","103.30","103.30","101.35","-","-1.68%"
"Aug 12, 1999","104.87","105.33","105.80","104.54","-","2.03%"
"Aug 11, 1999","102.78","101.22","102.78","101.22","-","0.35%"
"Aug 10, 1999","102.42","106.15","106.15","101.96","-","0.69%"
"Aug 09, 1999","101.72","91.59","101.72","91.59","-","-1.39%"
"Aug 06, 1999","103.15","103.75","106.08","103.15","-","1.79%"
"Aug 05, 1999","101.34","105.33","105.33","98.58","-","-3.91%"
"Aug 04, 1999","105.46","110.93","110.93","104.95","-","-7.87%"
"Aug 03, 1999","114.47","116.07","116.07","113.35","-","-1.12%"
"Aug 02, 1999","115.77","117.88","118.50","115.58","-","-0.62%"
"Jul 30, 1999","116.49","114.53","117.02","114.02","-","1.70%"
"Jul 29, 1999","114.54","123.10","123.10","114.54","-","-7.38%"
"Jul 28, 1999","123.66","124.94","124.94","123.32","-","-1.21%"
"Jul 27, 1999","125.17","125.93","126.00","124.98","-","-1.16%"
"Jul 26, 1999","126.64","127.66","129.52","126.64","-","-0.55%"
"Jul 23, 1999","127.34","126.87","127.95","126.69","-","-1.17%"
"Jul 22, 1999","128.85","129.64","132.11","128.58","-","1.35%"
"Jul 21, 1999","127.13","126.64","127.43","126.23","-","-2.71%"
"Jul 20, 1999","130.67","132.13","132.16","130.67","-","-2.23%"
"Jul 19, 1999","133.65","135.80","135.80","133.65","-","-3.03%"
"Jul 16, 1999","137.83","137.98","138.77","137.62","-","-0.93%"
"Jul 15, 1999","139.13","138.89","139.13","138.08","-","-1.54%"
"Jul 14, 1999","141.31","138.04","141.31","137.56","-","2.95%"
"Jul 13, 1999","137.26","141.38","141.38","137.26","-","-3.28%"
"Jul 12, 1999","141.92","145.37","145.37","141.92","-","-1.44%"
"Jul 09, 1999","144.00","145.40","145.40","144.00","-","-2.29%"
"Jul 08, 1999","147.37","147.26","148.14","146.19","-","2.15%"
"Jul 07, 1999","144.27","146.70","146.70","142.49","-","-1.60%"
"Jul 06, 1999","146.61","142.76","147.31","142.76","-","5.45%"
"Jul 05, 1999","139.03","135.46","139.58","135.46","-","4.01%"
"Jul 02, 1999","133.67","133.69","133.69","132.28","-","1.67%"
"Jul 01, 1999","131.48","129.66","131.48","129.54","-","4.64%"
"Jun 30, 1999","125.65","125.45","126.74","125.35","-","1.41%"
"Jun 29, 1999","123.90","123.50","124.88","123.50","-","0.90%"
"Jun 28, 1999","122.80","124.54","124.56","122.73","-","-0.21%"
"Jun 25, 1999","123.06","125.78","125.78","122.40","-","-2.43%"
"Jun 24, 1999","126.12","126.18","127.65","125.98","-","0.49%"
"Jun 23, 1999","125.50","128.37","128.92","125.50","-","-3.34%"
"Jun 22, 1999","129.83","129.67","132.80","128.73","-","0.43%"
"Jun 21, 1999","129.28","124.07","129.28","123.79","-","6.73%"
"Jun 18, 1999","121.13","116.97","121.13","116.58","-","3.03%"
"Jun 17, 1999","117.57","119.83","119.83","117.41","-","-0.13%"
"Jun 16, 1999","117.72","112.85","117.72","112.85","-","4.39%"
"Jun 15, 1999","112.77","116.05","116.05","112.68","-","-0.96%"
"Jun 11, 1999","113.86","111.07","114.37","111.07","-","2.89%"
